Time,Query,ClientIP,Count,Suspicious
2026-03-16T14:33:23.734581,legit50.com,192.168.17.13,9,False
2026-03-13T22:33:23.734581,botnet2.xyz,192.168.37.140,13,True
2026-03-13T20:33:23.734581,legit34.com,192.168.28.230,10,False
2026-03-13T06:33:23.734581,phish-site.cc,192.168.14.89,8,True
2026-03-16T17:33:23.734581,legit40.com,192.168.21.199,18,False
2026-03-15T16:33:23.734581,phish-site.cc,192.168.30.169,12,True
2026-03-17T06:33:23.734581,legit16.com,192.168.22.13,6,False
2026-03-15T22:33:23.734581,x123.randomdomain.ru,192.168.33.96,10,True
2026-03-14T05:33:23.734581,legit28.com,192.168.11.159,20,False
2026-03-17T03:33:23.734581,malware1.ru,192.168.15.204,3,True
2026-03-14T11:33:23.734581,legit25.com,192.168.10.195,19,False
2026-03-15T11:33:23.734581,malware1.ru,192.168.36.75,6,True
2026-03-16T01:33:23.734581,legit7.com,192.168.46.215,17,False
2026-03-11T20:33:23.734581,malware1.ru,192.168.18.138,21,True
2026-03-13T03:33:23.734581,legit13.com,192.168.15.17,13,False
2026-03-17T08:33:23.734581,evil.com.ru,192.168.34.37,16,True
2026-03-16T19:33:23.734581,legit2.com,192.168.40.78,16,False
2026-03-15T23:33:23.734581,suspicious1.com,192.168.31.173,1,True
2026-03-10T14:33:23.734581,legit39.com,192.168.13.85,16,False
2026-03-11T06:33:23.734581,dynamic-dns.org,192.168.20.206,4,True
2026-03-15T02:33:23.734581,legit50.com,192.168.49.16,14,False
2026-03-13T22:33:23.734581,phish-site.cc,192.168.17.152,15,True
2026-03-13T17:33:23.734581,legit11.com,192.168.24.162,21,False
2026-03-11T03:33:23.734581,x123.randomdomain.ru,192.168.31.159,19,True
2026-03-16T00:33:23.734581,legit9.com,192.168.12.153,6,False
2026-03-15T22:33:23.734581,tmp.ddns.net,192.168.13.104,4,True
2026-03-15T19:33:23.734581,legit34.com,192.168.49.196,6,False
2026-03-16T08:33:23.734581,suspicious1.com,192.168.11.203,21,True
2026-03-17T01:33:23.734581,legit5.com,192.168.23.125,9,False
2026-03-14T19:33:23.734581,phish-site.cc,192.168.32.177,13,True
2026-03-11T19:33:23.734581,legit44.com,192.168.16.198,17,False
2026-03-11T18:33:23.734581,c2server.net,192.168.39.164,6,True
2026-03-12T13:33:23.734581,legit32.com,192.168.14.186,21,False
2026-03-16T18:33:23.734581,tmp.ddns.net,192.168.31.232,18,True
2026-03-16T00:33:23.734581,legit2.com,192.168.32.161,22,False
2026-03-16T00:33:23.734581,malware1.ru,192.168.25.209,14,True
2026-03-15T00:33:23.734581,legit13.com,192.168.38.46,14,False
2026-03-13T12:33:23.734581,phish-site.cc,192.168.13.82,25,True
2026-03-15T18:33:23.734581,legit3.com,192.168.39.187,18,False
2026-03-14T18:33:23.734581,c2server.net,192.168.18.166,8,True
2026-03-12T06:33:23.734581,legit28.com,192.168.14.105,1,False
2026-03-10T10:33:23.734581,suspicious1.com,192.168.38.99,25,True
2026-03-11T18:33:23.734581,legit5.com,192.168.32.213,14,False
2026-03-13T04:33:23.734581,tmp.ddns.net,192.168.40.213,14,True
2026-03-14T07:33:23.734581,legit39.com,192.168.47.30,11,False
2026-03-16T21:33:23.734581,phish-site.cc,192.168.41.73,21,True
2026-03-16T06:33:23.734581,legit46.com,192.168.23.19,3,False
2026-03-15T23:33:23.734581,suspicious1.com,192.168.16.27,15,True
2026-03-11T22:33:23.734581,legit18.com,192.168.14.30,18,False
2026-03-11T21:33:23.734581,phish-site.cc,192.168.22.160,3,True
2026-03-11T10:33:23.734581,legit45.com,192.168.16.45,7,False
2026-03-17T07:33:23.734581,phish-site.cc,192.168.42.200,17,True
2026-03-16T14:33:23.734581,legit37.com,192.168.25.49,10,False
2026-03-16T01:33:23.734581,dynamic-dns.org,192.168.11.216,8,True
2026-03-11T06:33:23.734581,legit35.com,192.168.44.250,23,False
2026-03-16T02:33:23.734581,x123.randomdomain.ru,192.168.29.213,14,True
2026-03-14T20:33:23.734581,legit2.com,192.168.21.36,10,False
2026-03-14T06:33:23.734581,botnet2.xyz,192.168.14.161,9,True
2026-03-15T05:33:23.734581,legit20.com,192.168.44.227,16,False
2026-03-17T01:33:23.734581,botnet2.xyz,192.168.25.58,18,True
2026-03-10T13:33:23.734581,legit21.com,192.168.15.25,10,False
2026-03-12T00:33:23.734581,c2server.net,192.168.44.147,5,True
2026-03-12T14:33:23.734581,legit28.com,192.168.30.49,13,False
2026-03-17T02:33:23.734581,x123.randomdomain.ru,192.168.15.29,2,True
2026-03-14T03:33:23.734581,legit29.com,192.168.40.238,17,False
2026-03-10T23:33:23.734581,botnet2.xyz,192.168.15.3,5,True
2026-03-14T23:33:23.734581,legit37.com,192.168.49.15,11,False
2026-03-14T23:33:23.734581,malware1.ru,192.168.26.233,9,True
2026-03-10T17:33:23.734581,legit50.com,192.168.36.206,6,False
2026-03-11T22:33:23.734581,botnet2.xyz,192.168.42.150,25,True
2026-03-14T20:33:23.734581,legit19.com,192.168.21.165,10,False
2026-03-13T08:33:23.734581,tmp.ddns.net,192.168.17.32,1,True
2026-03-15T09:33:23.734581,legit18.com,192.168.32.100,20,False
2026-03-15T20:33:23.734581,botnet2.xyz,192.168.33.177,9,True
2026-03-11T19:33:23.734581,legit29.com,192.168.28.216,12,False
2026-03-15T17:33:23.734581,botnet2.xyz,192.168.38.67,10,True
2026-03-11T23:33:23.734581,legit33.com,192.168.29.217,24,False
2026-03-16T18:33:23.734581,c2server.net,192.168.49.230,3,True
2026-03-16T17:33:23.734581,legit34.com,192.168.33.66,3,False
2026-03-16T00:33:23.734581,tmp.ddns.net,192.168.18.118,1,True
2026-03-17T00:33:23.734581,legit16.com,192.168.25.187,20,False
2026-03-16T18:33:23.734581,dynamic-dns.org,192.168.15.155,24,True
2026-03-13T09:33:23.734581,legit3.com,192.168.27.209,20,False
2026-03-13T02:33:23.734581,botnet2.xyz,192.168.40.140,2,True
2026-03-15T02:33:23.734581,legit5.com,192.168.31.237,12,False
2026-03-16T07:33:23.734581,suspicious1.com,192.168.10.108,11,True
2026-03-10T21:33:23.734581,legit6.com,192.168.46.80,21,False
2026-03-16T18:33:23.734581,x123.randomdomain.ru,192.168.49.173,4,True
2026-03-15T23:33:23.734581,legit47.com,192.168.18.11,25,False
2026-03-14T07:33:23.734581,tmp.ddns.net,192.168.45.166,10,True
2026-03-14T17:33:23.734581,legit49.com,192.168.43.81,18,False
2026-03-15T20:33:23.734581,c2server.net,192.168.30.52,21,True
2026-03-11T04:33:23.734581,legit13.com,192.168.34.181,12,False
2026-03-14T05:33:23.734581,malware1.ru,192.168.32.200,14,True
2026-03-13T03:33:23.734581,legit37.com,192.168.28.92,17,False
2026-03-13T14:33:23.734581,botnet2.xyz,192.168.13.208,21,True
2026-03-14T10:33:23.734581,legit6.com,192.168.48.57,22,False
2026-03-15T04:33:23.734581,x123.randomdomain.ru,192.168.21.48,7,True
2026-03-14T07:33:23.734581,legit8.com,192.168.11.38,19,False
2026-03-12T02:33:23.734581,c2server.net,192.168.21.142,15,True
2026-03-17T10:33:23.734581,legit37.com,192.168.28.38,10,False
2026-03-11T22:33:23.734581,phish-site.cc,192.168.21.50,6,True
2026-03-17T10:33:23.734581,legit42.com,192.168.38.168,19,False
2026-03-15T02:33:23.734581,botnet2.xyz,192.168.36.213,11,True
2026-03-13T07:33:23.734581,legit23.com,192.168.12.84,17,False
2026-03-11T03:33:23.734581,evil.com.ru,192.168.37.98,7,True
2026-03-11T01:33:23.734581,legit17.com,192.168.33.202,12,False
2026-03-11T04:33:23.734581,botnet2.xyz,192.168.12.11,24,True
2026-03-15T10:33:23.734581,legit6.com,192.168.44.86,10,False
2026-03-14T12:33:23.734581,evil.com.ru,192.168.28.70,9,True
2026-03-11T12:33:23.734581,legit45.com,192.168.10.194,9,False
2026-03-10T19:33:23.734581,malware1.ru,192.168.22.111,17,True
2026-03-12T13:33:23.734581,legit44.com,192.168.25.80,3,False
2026-03-11T04:33:23.734581,phish-site.cc,192.168.32.49,17,True
2026-03-14T00:33:23.734581,legit22.com,192.168.35.26,3,False
2026-03-11T10:33:23.734581,botnet2.xyz,192.168.36.59,8,True
2026-03-13T04:33:23.734581,legit31.com,192.168.48.38,25,False
2026-03-14T14:33:23.734581,suspicious1.com,192.168.50.169,21,True
2026-03-15T21:33:23.734581,legit44.com,192.168.27.68,17,False
2026-03-10T21:33:23.734581,evil.com.ru,192.168.33.199,17,True
2026-03-10T12:33:23.734581,legit7.com,192.168.45.109,19,False
2026-03-16T12:33:23.734581,suspicious1.com,192.168.10.184,15,True
2026-03-15T03:33:23.734581,legit27.com,192.168.13.89,1,False
2026-03-13T10:33:23.734581,c2server.net,192.168.20.252,23,True
2026-03-17T03:33:23.734581,legit7.com,192.168.44.226,10,False
2026-03-11T02:33:23.734581,c2server.net,192.168.36.32,15,True
2026-03-10T21:33:23.734581,legit39.com,192.168.36.140,16,False
2026-03-10T14:33:23.734581,malware1.ru,192.168.49.134,6,True
2026-03-11T04:33:23.734581,legit29.com,192.168.40.131,6,False
2026-03-11T00:33:23.734581,tmp.ddns.net,192.168.41.228,14,True
2026-03-14T20:33:23.734581,legit26.com,192.168.14.85,10,False
2026-03-15T02:33:23.734581,tmp.ddns.net,192.168.37.144,21,True
2026-03-14T07:33:23.734581,legit33.com,192.168.25.103,1,False
2026-03-14T16:33:23.734581,phish-site.cc,192.168.30.132,14,True
2026-03-15T04:33:23.734581,legit42.com,192.168.28.158,6,False
2026-03-17T04:33:23.734581,tmp.ddns.net,192.168.13.77,25,True
2026-03-17T10:33:23.734581,legit37.com,192.168.12.164,12,False
2026-03-14T14:33:23.734581,malware1.ru,192.168.21.86,21,True
2026-03-13T22:33:23.734581,legit23.com,192.168.21.223,3,False
2026-03-16T21:33:23.734581,phish-site.cc,192.168.17.13,4,True
2026-03-14T14:33:23.734581,legit50.com,192.168.50.141,14,False
2026-03-13T21:33:23.734581,phish-site.cc,192.168.40.134,24,True
2026-03-12T11:33:23.734581,legit2.com,192.168.50.186,21,False
2026-03-10T22:33:23.734581,dynamic-dns.org,192.168.47.213,20,True
2026-03-17T02:33:23.734581,legit13.com,192.168.20.134,12,False
2026-03-17T09:33:23.734581,c2server.net,192.168.16.107,21,True
2026-03-10T11:33:23.734581,legit7.com,192.168.39.59,7,False
2026-03-11T12:33:23.734581,evil.com.ru,192.168.38.238,4,True
2026-03-12T06:33:23.734581,legit22.com,192.168.18.222,18,False
2026-03-12T15:33:23.734581,tmp.ddns.net,192.168.42.250,3,True
2026-03-13T15:33:23.734581,legit5.com,192.168.39.34,20,False
2026-03-12T23:33:23.734581,evil.com.ru,192.168.27.184,10,True
2026-03-14T10:33:23.734581,legit31.com,192.168.27.239,11,False
2026-03-15T07:33:23.734581,suspicious1.com,192.168.39.154,13,True
2026-03-15T13:33:23.734581,legit48.com,192.168.35.178,23,False
2026-03-16T09:33:23.734581,botnet2.xyz,192.168.21.176,11,True
2026-03-13T17:33:23.734581,legit36.com,192.168.37.46,19,False
2026-03-14T09:33:23.734581,dynamic-dns.org,192.168.50.131,20,True
2026-03-17T09:33:23.734581,legit8.com,192.168.10.20,3,False
2026-03-16T00:33:23.734581,phish-site.cc,192.168.33.62,11,True
2026-03-12T06:33:23.734581,legit17.com,192.168.49.237,19,False
2026-03-11T21:33:23.734581,suspicious1.com,192.168.40.245,13,True
2026-03-11T08:33:23.734581,legit2.com,192.168.32.141,9,False
2026-03-15T20:33:23.734581,evil.com.ru,192.168.21.239,16,True
2026-03-14T01:33:23.734581,legit33.com,192.168.41.90,2,False
2026-03-15T05:33:23.734581,malware1.ru,192.168.23.23,11,True
2026-03-11T18:33:23.734581,legit4.com,192.168.33.216,5,False
2026-03-13T16:33:23.734581,evil.com.ru,192.168.24.209,11,True
2026-03-12T20:33:23.734581,legit11.com,192.168.39.46,21,False
2026-03-14T23:33:23.734581,tmp.ddns.net,192.168.49.181,13,True
2026-03-13T06:33:23.734581,legit7.com,192.168.42.132,10,False
2026-03-12T21:33:23.734581,evil.com.ru,192.168.27.195,10,True
2026-03-14T17:33:23.734581,legit34.com,192.168.12.99,20,False
2026-03-12T14:33:23.734581,x123.randomdomain.ru,192.168.20.208,12,True
2026-03-16T11:33:23.734581,legit33.com,192.168.47.16,24,False
2026-03-10T19:33:23.734581,dynamic-dns.org,192.168.12.91,10,True
2026-03-12T08:33:23.734581,legit14.com,192.168.10.235,21,False
2026-03-11T22:33:23.734581,dynamic-dns.org,192.168.23.152,7,True
2026-03-13T15:33:23.734581,legit35.com,192.168.14.109,25,False
2026-03-12T13:33:23.734581,c2server.net,192.168.10.186,14,True
2026-03-17T09:33:23.734581,legit15.com,192.168.45.71,20,False
2026-03-10T19:33:23.734581,phish-site.cc,192.168.40.97,15,True
2026-03-10T18:33:23.734581,legit9.com,192.168.34.153,16,False
2026-03-13T15:33:23.734581,malware1.ru,192.168.17.144,16,True
2026-03-14T02:33:23.734581,legit28.com,192.168.49.4,3,False
2026-03-12T00:33:23.734581,phish-site.cc,192.168.31.186,15,True
2026-03-13T08:33:23.734581,legit41.com,192.168.15.78,16,False
2026-03-13T08:33:23.734581,phish-site.cc,192.168.32.144,5,True
2026-03-10T11:33:23.734581,legit28.com,192.168.13.29,8,False
2026-03-12T23:33:23.734581,c2server.net,192.168.46.127,17,True
2026-03-13T08:33:23.734581,legit15.com,192.168.10.106,6,False
2026-03-13T08:33:23.734581,x123.randomdomain.ru,192.168.29.36,23,True
2026-03-13T21:33:23.734581,legit42.com,192.168.19.245,7,False
2026-03-11T15:33:23.734581,evil.com.ru,192.168.32.49,10,True
2026-03-13T13:33:23.734581,legit37.com,192.168.23.200,25,False
2026-03-11T21:33:23.734581,botnet2.xyz,192.168.34.123,5,True
2026-03-12T08:33:23.734581,legit34.com,192.168.50.212,23,False
2026-03-11T15:33:23.734581,botnet2.xyz,192.168.35.6,9,True
2026-03-17T01:33:23.734581,legit36.com,192.168.34.255,7,False
2026-03-13T11:33:23.734581,x123.randomdomain.ru,192.168.46.144,7,True
2026-03-17T03:33:23.734581,legit22.com,192.168.48.227,22,False
2026-03-16T10:33:23.734581,x123.randomdomain.ru,192.168.14.211,13,True
2026-03-12T23:33:23.734581,legit26.com,192.168.22.83,23,False
2026-03-12T10:33:23.734581,phish-site.cc,192.168.37.1,15,True
2026-03-16T02:33:23.734581,legit8.com,192.168.31.149,15,False
2026-03-11T02:33:23.734581,x123.randomdomain.ru,192.168.32.84,7,True
2026-03-15T19:33:23.734581,legit18.com,192.168.27.20,19,False
2026-03-13T09:33:23.734581,x123.randomdomain.ru,192.168.36.32,12,True
2026-03-15T19:33:23.734581,legit48.com,192.168.48.167,16,False
2026-03-14T01:33:23.734581,c2server.net,192.168.21.50,17,True
2026-03-16T07:33:23.734581,legit25.com,192.168.12.120,23,False
2026-03-12T21:33:23.734581,dynamic-dns.org,192.168.30.56,14,True
2026-03-17T05:33:23.734581,legit38.com,192.168.40.22,2,False
2026-03-13T15:33:23.734581,botnet2.xyz,192.168.24.242,12,True
2026-03-15T19:33:23.734581,legit9.com,192.168.37.114,2,False
2026-03-16T22:33:23.734581,evil.com.ru,192.168.34.52,3,True
2026-03-15T02:33:23.734581,legit13.com,192.168.23.128,25,False
2026-03-15T23:33:23.734581,x123.randomdomain.ru,192.168.25.152,10,True
2026-03-10T16:33:23.734581,legit22.com,192.168.11.31,15,False
2026-03-13T23:33:23.734581,dynamic-dns.org,192.168.25.231,3,True
2026-03-10T14:33:23.734581,legit2.com,192.168.23.233,15,False
2026-03-12T17:33:23.734581,malware1.ru,192.168.19.105,6,True
2026-03-14T19:33:23.734581,legit46.com,192.168.18.70,18,False
2026-03-12T04:33:23.734581,x123.randomdomain.ru,192.168.35.226,1,True
2026-03-17T10:33:23.734581,legit21.com,192.168.49.245,18,False
2026-03-15T13:33:23.734581,phish-site.cc,192.168.40.208,17,True
2026-03-12T02:33:23.734581,legit8.com,192.168.38.121,16,False
2026-03-11T00:33:23.734581,x123.randomdomain.ru,192.168.27.130,4,True
2026-03-15T14:33:23.734581,legit39.com,192.168.35.245,15,False
2026-03-15T06:33:23.734581,botnet2.xyz,192.168.10.1,6,True
2026-03-15T04:33:23.734581,legit16.com,192.168.46.197,11,False
2026-03-11T07:33:23.734581,suspicious1.com,192.168.45.98,12,True
2026-03-12T04:33:23.734581,legit26.com,192.168.24.158,18,False
2026-03-14T20:33:23.734581,botnet2.xyz,192.168.18.213,22,True
2026-03-12T11:33:23.734581,legit35.com,192.168.29.171,7,False
2026-03-13T00:33:23.734581,x123.randomdomain.ru,192.168.15.17,11,True
2026-03-14T23:33:23.734581,legit7.com,192.168.16.207,10,False
2026-03-16T14:33:23.734581,botnet2.xyz,192.168.50.241,14,True
2026-03-10T12:33:23.734581,legit10.com,192.168.16.138,3,False
2026-03-16T17:33:23.734581,suspicious1.com,192.168.39.110,1,True
2026-03-12T08:33:23.734581,legit45.com,192.168.39.221,3,False
2026-03-11T15:33:23.734581,tmp.ddns.net,192.168.36.122,10,True
2026-03-14T19:33:23.734581,legit33.com,192.168.50.107,7,False
2026-03-10T12:33:23.734581,evil.com.ru,192.168.36.86,14,True
2026-03-11T20:33:23.734581,legit9.com,192.168.25.22,15,False
2026-03-12T11:33:23.734581,phish-site.cc,192.168.27.252,8,True
2026-03-11T10:33:23.734581,legit47.com,192.168.48.54,12,False
2026-03-16T13:33:23.734581,suspicious1.com,192.168.26.69,14,True
2026-03-17T06:33:23.734581,legit12.com,192.168.44.67,2,False
2026-03-10T10:33:23.734581,suspicious1.com,192.168.41.121,14,True
2026-03-13T13:33:23.734581,legit4.com,192.168.38.82,23,False
2026-03-15T07:33:23.734581,c2server.net,192.168.37.188,19,True
2026-03-13T09:33:23.734581,legit14.com,192.168.31.79,23,False
2026-03-14T19:33:23.734581,botnet2.xyz,192.168.21.39,21,True
2026-03-17T03:33:23.734581,legit39.com,192.168.18.42,1,False
2026-03-12T19:33:23.734581,c2server.net,192.168.35.158,5,True
2026-03-10T15:33:23.734581,legit7.com,192.168.35.58,20,False
2026-03-10T13:33:23.734581,x123.randomdomain.ru,192.168.46.133,22,True
2026-03-11T04:33:23.734581,legit21.com,192.168.16.189,25,False
2026-03-14T00:33:23.734581,c2server.net,192.168.14.124,25,True
2026-03-13T02:33:23.734581,legit31.com,192.168.10.201,10,False
2026-03-13T03:33:23.734581,x123.randomdomain.ru,192.168.50.132,5,True
2026-03-13T10:33:23.734581,legit25.com,192.168.15.158,7,False
2026-03-12T14:33:23.734581,suspicious1.com,192.168.34.147,14,True
2026-03-12T13:33:23.734581,legit11.com,192.168.12.69,20,False
2026-03-11T00:33:23.734581,evil.com.ru,192.168.21.149,23,True
2026-03-10T21:33:23.734581,legit17.com,192.168.10.195,15,False
2026-03-17T07:33:23.734581,c2server.net,192.168.12.69,17,True
2026-03-10T13:33:23.734581,legit46.com,192.168.37.211,6,False
2026-03-14T13:33:23.734581,tmp.ddns.net,192.168.46.107,25,True
2026-03-16T22:33:23.734581,legit42.com,192.168.24.99,6,False
2026-03-14T17:33:23.734581,c2server.net,192.168.30.225,8,True
2026-03-17T08:33:23.734581,legit50.com,192.168.27.161,23,False
2026-03-14T11:33:23.734581,x123.randomdomain.ru,192.168.15.125,16,True
2026-03-16T13:33:23.734581,legit37.com,192.168.36.131,12,False
2026-03-14T12:33:23.734581,suspicious1.com,192.168.50.30,21,True
2026-03-16T01:33:23.734581,legit38.com,192.168.40.96,23,False
2026-03-13T03:33:23.734581,malware1.ru,192.168.22.153,2,True
2026-03-12T09:33:23.734581,legit47.com,192.168.43.244,22,False
2026-03-12T10:33:23.734581,x123.randomdomain.ru,192.168.30.99,5,True
2026-03-14T08:33:23.734581,legit13.com,192.168.18.1,12,False
2026-03-14T23:33:23.734581,suspicious1.com,192.168.37.165,22,True
2026-03-15T14:33:23.734581,legit12.com,192.168.24.101,13,False
2026-03-13T23:33:23.734581,botnet2.xyz,192.168.34.193,18,True
2026-03-12T23:33:23.734581,legit15.com,192.168.39.128,6,False
2026-03-12T13:33:23.734581,suspicious1.com,192.168.28.185,13,True
2026-03-16T12:33:23.734581,legit2.com,192.168.27.38,13,False
2026-03-16T07:33:23.734581,tmp.ddns.net,192.168.42.223,10,True
2026-03-11T00:33:23.734581,legit43.com,192.168.40.169,20,False
2026-03-12T21:33:23.734581,botnet2.xyz,192.168.43.24,25,True
2026-03-15T08:33:23.734581,legit16.com,192.168.42.130,17,False
2026-03-15T02:33:23.734581,malware1.ru,192.168.13.179,2,True
2026-03-14T07:33:23.734581,legit5.com,192.168.47.86,4,False
2026-03-17T08:33:23.734581,malware1.ru,192.168.10.64,25,True
2026-03-14T20:33:23.734581,legit20.com,192.168.44.155,5,False
2026-03-14T05:33:23.734581,suspicious1.com,192.168.43.178,16,True
2026-03-14T11:33:23.734581,legit50.com,192.168.38.174,6,False
2026-03-15T06:33:23.734581,botnet2.xyz,192.168.41.142,12,True
2026-03-11T14:33:23.734581,legit45.com,192.168.13.126,9,False
2026-03-16T06:33:23.734581,tmp.ddns.net,192.168.20.196,21,True
2026-03-15T12:33:23.734581,legit40.com,192.168.14.139,13,False
2026-03-12T13:33:23.734581,x123.randomdomain.ru,192.168.46.103,13,True
2026-03-15T14:33:23.734581,legit15.com,192.168.50.61,16,False
2026-03-11T01:33:23.734581,x123.randomdomain.ru,192.168.11.215,18,True
2026-03-13T08:33:23.734581,legit19.com,192.168.30.2,23,False
2026-03-15T11:33:23.734581,dynamic-dns.org,192.168.20.168,8,True
2026-03-16T23:33:23.734581,legit50.com,192.168.14.214,2,False
2026-03-16T09:33:23.734581,dynamic-dns.org,192.168.34.200,24,True
2026-03-15T23:33:23.734581,legit49.com,192.168.20.3,17,False
2026-03-11T10:33:23.734581,botnet2.xyz,192.168.43.40,6,True
2026-03-10T13:33:23.734581,legit21.com,192.168.33.219,11,False
2026-03-14T18:33:23.734581,tmp.ddns.net,192.168.11.23,4,True
2026-03-13T07:33:23.734581,legit5.com,192.168.32.182,20,False
2026-03-13T06:33:23.734581,malware1.ru,192.168.25.193,19,True
2026-03-17T03:33:23.734581,legit34.com,192.168.12.49,19,False
2026-03-14T09:33:23.734581,tmp.ddns.net,192.168.45.202,24,True
2026-03-12T07:33:23.734581,legit41.com,192.168.18.245,17,False
2026-03-15T15:33:23.734581,botnet2.xyz,192.168.50.9,12,True
2026-03-11T01:33:23.734581,legit50.com,192.168.19.39,10,False
2026-03-12T06:33:23.734581,evil.com.ru,192.168.33.42,18,True
2026-03-17T03:33:23.734581,legit10.com,192.168.45.7,25,False
