Time,EventID,Description,Computer,Account,SourceIP
2026-03-11 04:33:23.734581,4648,RunAs explicit credentials,DC04,user85@domain.local,192.168.22.243
2026-03-16 22:33:23.734581,4672,Privilege escalation,DC04,user72@corp.net,192.168.24.231
2026-03-16 02:33:23.734581,4672,Privilege escalation,DC04,user40@domain.local,192.168.33.154
2026-03-17 10:33:23.734581,4624,Suspicious login,DC02,user66@domain.local,192.168.34.79
2026-03-16 10:33:23.734581,4625,Failed login (brute-force),DC03,user96@domain.local,192.168.24.199
2026-03-10 15:33:23.734581,4624,Suspicious login,DC04,user69@domain.local,192.168.10.21
2026-03-12 14:33:23.734581,4672,Privilege escalation,DC02,user13@domain.local,192.168.13.147
2026-03-16 07:33:23.734581,4648,RunAs explicit credentials,DC02,user98@corp.net,192.168.41.9
2026-03-12 20:33:23.734581,4624,Suspicious login,DC01,user15@domain.local,192.168.47.97
2026-03-12 13:33:23.734581,4672,Privilege escalation,DC03,user45@corp.net,192.168.50.6
2026-03-10 17:33:23.734581,4624,Suspicious login,DC05,user81@corp.net,192.168.32.68
2026-03-17 01:33:23.734581,4625,Failed login (brute-force),DC05,user17@domain.local,192.168.42.7
2026-03-12 05:33:23.734581,4673,Privileged service call,DC04,user64@corp.net,192.168.46.210
2026-03-13 17:33:23.734581,4624,Suspicious login,DC05,user21@domain.local,192.168.40.42
2026-03-11 12:33:23.734581,4625,Failed login (brute-force),DC05,user3@corp.net,192.168.26.122
2026-03-13 05:33:23.734581,4672,Privilege escalation,DC01,user43@domain.local,192.168.49.207
2026-03-17 05:33:23.734581,4625,Failed login (brute-force),DC04,user89@domain.local,192.168.38.125
2026-03-11 07:33:23.734581,4625,Failed login (brute-force),DC03,user78@corp.net,192.168.40.161
2026-03-14 14:33:23.734581,4624,Suspicious login,DC05,user18@domain.local,192.168.22.204
2026-03-10 15:33:23.734581,4624,Suspicious login,DC01,user10@corp.net,192.168.32.106
2026-03-12 08:33:23.734581,1102,Security log cleared,DC05,user84@domain.local,192.168.12.138
2026-03-11 02:33:23.734581,4672,Privilege escalation,DC03,user92@domain.local,192.168.44.3
2026-03-12 14:33:23.734581,1102,Security log cleared,DC03,user47@corp.net,192.168.15.175
2026-03-11 18:33:23.734581,4625,Failed login (brute-force),DC05,user25@domain.local,192.168.17.70
2026-03-11 04:33:23.734581,4672,Privilege escalation,DC01,user39@domain.local,192.168.32.187
2026-03-15 17:33:23.734581,4625,Failed login (brute-force),DC05,user95@corp.net,192.168.26.143
2026-03-13 11:33:23.734581,4673,Privileged service call,DC02,user53@domain.local,192.168.42.44
2026-03-13 01:33:23.734581,4624,Suspicious login,DC05,user64@corp.net,192.168.29.226
2026-03-13 22:33:23.734581,4625,Failed login (brute-force),DC04,user7@corp.net,192.168.48.128
2026-03-11 01:33:23.734581,4672,Privilege escalation,DC01,user84@corp.net,192.168.40.254
2026-03-12 18:33:23.734581,4624,Suspicious login,DC03,user21@domain.local,192.168.36.56
2026-03-16 04:33:23.734581,4624,Suspicious login,DC02,user88@domain.local,192.168.34.243
2026-03-12 02:33:23.734581,4624,Suspicious login,DC02,user73@corp.net,192.168.38.140
2026-03-11 01:33:23.734581,4624,Suspicious login,DC03,user35@corp.net,192.168.40.107
2026-03-17 09:33:23.734581,4624,Suspicious login,DC02,user82@domain.local,192.168.24.10
2026-03-13 01:33:23.734581,1102,Security log cleared,DC02,user34@domain.local,192.168.30.154
2026-03-13 23:33:23.734581,4625,Failed login (brute-force),DC05,user38@domain.local,192.168.47.224
2026-03-14 17:33:23.734581,4768,Kerberos TGT request,DC04,user77@domain.local,192.168.22.175
2026-03-10 19:33:23.734581,4625,Failed login (brute-force),DC02,user82@corp.net,192.168.29.180
2026-03-16 01:33:23.734581,4625,Failed login (brute-force),DC02,user77@domain.local,192.168.12.65
2026-03-11 14:33:23.734581,4719,Audit policy change,DC05,user15@corp.net,192.168.39.221
2026-03-12 13:33:23.734581,4625,Failed login (brute-force),DC03,user41@domain.local,192.168.12.106
2026-03-13 17:33:23.734581,4624,Suspicious login,DC05,user34@domain.local,192.168.45.99
2026-03-14 19:33:23.734581,4719,Audit policy change,DC03,user83@domain.local,192.168.10.100
2026-03-13 05:33:23.734581,1102,Security log cleared,DC04,user31@corp.net,192.168.50.163
2026-03-11 06:33:23.734581,4624,Suspicious login,DC02,user1@domain.local,192.168.45.145
2026-03-17 09:33:23.734581,4625,Failed login (brute-force),DC05,user47@corp.net,192.168.27.117
2026-03-11 05:33:23.734581,4768,Kerberos TGT request,DC03,user59@corp.net,192.168.45.59
2026-03-14 22:33:23.734581,4625,Failed login (brute-force),DC05,user92@domain.local,192.168.33.206
2026-03-15 06:33:23.734581,4719,Audit policy change,DC03,user14@domain.local,192.168.21.107
2026-03-16 18:33:23.734581,4719,Audit policy change,DC03,user18@domain.local,192.168.34.67
2026-03-15 08:33:23.734581,4624,Suspicious login,DC01,user78@domain.local,192.168.18.220
2026-03-17 02:33:23.734581,4624,Suspicious login,DC03,user20@corp.net,192.168.26.98
2026-03-15 20:33:23.734581,4672,Privilege escalation,DC03,user97@domain.local,192.168.14.150
2026-03-15 07:33:23.734581,4624,Suspicious login,DC05,user48@domain.local,192.168.50.184
2026-03-12 09:33:23.734581,4672,Privilege escalation,DC01,user22@domain.local,192.168.25.185
2026-03-12 03:33:23.734581,4672,Privilege escalation,DC05,user38@domain.local,192.168.14.46
2026-03-16 05:33:23.734581,1102,Security log cleared,DC03,user89@domain.local,192.168.36.132
2026-03-12 12:33:23.734581,4672,Privilege escalation,DC05,user40@corp.net,192.168.14.245
2026-03-10 16:33:23.734581,4672,Privilege escalation,DC04,user9@corp.net,192.168.45.160
2026-03-13 22:33:23.734581,4625,Failed login (brute-force),DC05,user36@corp.net,192.168.19.43
2026-03-11 20:33:23.734581,4719,Audit policy change,DC05,user86@corp.net,192.168.10.27
2026-03-11 13:33:23.734581,4624,Suspicious login,DC04,user43@domain.local,192.168.24.199
2026-03-14 11:33:23.734581,4719,Audit policy change,DC05,user72@domain.local,192.168.35.47
2026-03-16 07:33:23.734581,4768,Kerberos TGT request,DC01,user94@corp.net,192.168.19.86
2026-03-16 19:33:23.734581,4625,Failed login (brute-force),DC05,user43@corp.net,192.168.31.69
2026-03-16 20:33:23.734581,4625,Failed login (brute-force),DC02,user14@corp.net,192.168.13.199
2026-03-14 00:33:23.734581,4648,RunAs explicit credentials,DC04,user31@corp.net,192.168.33.200
2026-03-15 00:33:23.734581,4625,Failed login (brute-force),DC03,user64@domain.local,192.168.33.95
2026-03-15 10:33:23.734581,4625,Failed login (brute-force),DC05,user24@corp.net,192.168.33.179
2026-03-12 23:33:23.734581,4625,Failed login (brute-force),DC01,user40@domain.local,192.168.21.161
2026-03-14 18:33:23.734581,4674,SID history added,DC01,user38@domain.local,192.168.15.98
2026-03-11 19:33:23.734581,4624,Suspicious login,DC01,user50@corp.net,192.168.17.20
2026-03-14 10:33:23.734581,4625,Failed login (brute-force),DC01,user60@domain.local,192.168.33.108
2026-03-16 03:33:23.734581,4648,RunAs explicit credentials,DC04,user19@domain.local,192.168.26.240
2026-03-13 11:33:23.734581,4672,Privilege escalation,DC02,user28@domain.local,192.168.25.18
2026-03-10 16:33:23.734581,4648,RunAs explicit credentials,DC04,user54@domain.local,192.168.35.99
2026-03-14 09:33:23.734581,1102,Security log cleared,DC02,user37@corp.net,192.168.26.93
2026-03-11 02:33:23.734581,4624,Suspicious login,DC05,user69@corp.net,192.168.29.25
2026-03-17 09:33:23.734581,4672,Privilege escalation,DC03,user44@domain.local,192.168.16.125
2026-03-12 06:33:23.734581,4624,Suspicious login,DC04,user26@domain.local,192.168.21.193
2026-03-12 23:33:23.734581,4625,Failed login (brute-force),DC03,user30@corp.net,192.168.39.197
2026-03-10 23:33:23.734581,4624,Suspicious login,DC03,user8@domain.local,192.168.25.73
2026-03-16 01:33:23.734581,4673,Privileged service call,DC04,user97@domain.local,192.168.36.165
2026-03-14 21:33:23.734581,4624,Suspicious login,DC01,user48@corp.net,192.168.14.122
2026-03-12 07:33:23.734581,4625,Failed login (brute-force),DC01,user33@corp.net,192.168.14.78
2026-03-16 14:33:23.734581,4672,Privilege escalation,DC03,user5@domain.local,192.168.28.185
2026-03-12 12:33:23.734581,4624,Suspicious login,DC01,user91@corp.net,192.168.17.242
2026-03-14 20:33:23.734581,4719,Audit policy change,DC02,user51@domain.local,192.168.48.115
2026-03-11 16:33:23.734581,4672,Privilege escalation,DC01,user63@corp.net,192.168.20.211
2026-03-10 14:33:23.734581,4625,Failed login (brute-force),DC05,user90@corp.net,192.168.48.14
2026-03-16 20:33:23.734581,4625,Failed login (brute-force),DC03,user16@domain.local,192.168.34.57
2026-03-11 20:33:23.734581,4625,Failed login (brute-force),DC02,user56@domain.local,192.168.47.224
2026-03-16 18:33:23.734581,1102,Security log cleared,DC04,user87@domain.local,192.168.49.248
2026-03-16 16:33:23.734581,4624,Suspicious login,DC03,user54@domain.local,192.168.46.211
2026-03-13 15:33:23.734581,4624,Suspicious login,DC01,user27@domain.local,192.168.28.48
2026-03-10 14:33:23.734581,4719,Audit policy change,DC05,user93@domain.local,192.168.28.237
2026-03-17 06:33:23.734581,4719,Audit policy change,DC04,user46@domain.local,192.168.18.223
2026-03-12 22:33:23.734581,4719,Audit policy change,DC02,user24@corp.net,192.168.18.117
2026-03-16 16:33:23.734581,4674,SID history added,DC01,user38@corp.net,192.168.10.90
2026-03-13 00:33:23.734581,4625,Failed login (brute-force),DC04,user59@corp.net,192.168.41.230
2026-03-16 03:33:23.734581,4625,Failed login (brute-force),DC04,user80@domain.local,192.168.39.4
2026-03-14 08:33:23.734581,4719,Audit policy change,DC03,user95@domain.local,192.168.38.141
2026-03-11 03:33:23.734581,4624,Suspicious login,DC01,user27@corp.net,192.168.34.154
2026-03-13 06:33:23.734581,4625,Failed login (brute-force),DC03,user8@domain.local,192.168.10.123
2026-03-15 00:33:23.734581,4625,Failed login (brute-force),DC05,user29@domain.local,192.168.13.24
2026-03-16 12:33:23.734581,4719,Audit policy change,DC01,user30@domain.local,192.168.39.235
2026-03-12 04:33:23.734581,4719,Audit policy change,DC02,user72@corp.net,192.168.39.32
2026-03-12 13:33:23.734581,4624,Suspicious login,DC05,user76@domain.local,192.168.50.106
2026-03-15 10:33:23.734581,4672,Privilege escalation,DC03,user21@corp.net,192.168.16.144
2026-03-14 09:33:23.734581,4625,Failed login (brute-force),DC03,user79@domain.local,192.168.50.232
2026-03-15 23:33:23.734581,4625,Failed login (brute-force),DC02,user17@domain.local,192.168.48.231
2026-03-14 19:33:23.734581,4625,Failed login (brute-force),DC05,user97@domain.local,192.168.11.193
2026-03-15 08:33:23.734581,4674,SID history added,DC04,user72@corp.net,192.168.38.144
2026-03-16 14:33:23.734581,4625,Failed login (brute-force),DC03,user24@corp.net,192.168.14.94
2026-03-16 23:33:23.734581,4625,Failed login (brute-force),DC04,user99@corp.net,192.168.33.178
2026-03-13 17:33:23.734581,4672,Privilege escalation,DC01,user4@domain.local,192.168.47.221
2026-03-15 15:33:23.734581,4625,Failed login (brute-force),DC03,user45@corp.net,192.168.33.55
2026-03-12 12:33:23.734581,4625,Failed login (brute-force),DC04,user54@domain.local,192.168.43.172
2026-03-14 04:33:23.734581,4672,Privilege escalation,DC04,user83@domain.local,192.168.14.127
2026-03-11 17:33:23.734581,4625,Failed login (brute-force),DC04,user11@domain.local,192.168.16.135
2026-03-14 08:33:23.734581,4672,Privilege escalation,DC05,user20@domain.local,192.168.33.78
2026-03-16 09:33:23.734581,4648,RunAs explicit credentials,DC03,user58@domain.local,192.168.22.94
2026-03-10 15:33:23.734581,4672,Privilege escalation,DC03,user55@domain.local,192.168.43.245
2026-03-14 12:33:23.734581,4719,Audit policy change,DC02,user45@domain.local,192.168.26.208
2026-03-10 13:33:23.734581,5145,Network share access,DC05,user38@domain.local,192.168.23.140
2026-03-14 10:33:23.734581,4768,Kerberos TGT request,DC04,user43@domain.local,192.168.29.216
2026-03-15 23:33:23.734581,4625,Failed login (brute-force),DC04,user69@domain.local,192.168.39.19
2026-03-14 22:33:23.734581,1102,Security log cleared,DC01,user21@corp.net,192.168.18.146
2026-03-10 20:33:23.734581,4625,Failed login (brute-force),DC03,user84@domain.local,192.168.32.61
2026-03-12 03:33:23.734581,4672,Privilege escalation,DC04,user96@corp.net,192.168.39.27
2026-03-12 21:33:23.734581,4625,Failed login (brute-force),DC01,user62@domain.local,192.168.42.171
2026-03-16 22:33:23.734581,4625,Failed login (brute-force),DC03,user2@corp.net,192.168.12.133
2026-03-12 04:33:23.734581,1102,Security log cleared,DC04,user58@domain.local,192.168.45.74
2026-03-12 17:33:23.734581,4625,Failed login (brute-force),DC05,user81@domain.local,192.168.39.59
2026-03-11 08:33:23.734581,5145,Network share access,DC02,user38@domain.local,192.168.13.185
2026-03-12 18:33:23.734581,4672,Privilege escalation,DC03,user8@domain.local,192.168.50.12
2026-03-17 04:33:23.734581,4624,Suspicious login,DC03,user75@domain.local,192.168.25.20
2026-03-13 23:33:23.734581,4672,Privilege escalation,DC02,user89@corp.net,192.168.31.135
2026-03-12 02:33:23.734581,1102,Security log cleared,DC03,user13@corp.net,192.168.41.22
2026-03-12 18:33:23.734581,4625,Failed login (brute-force),DC05,user94@corp.net,192.168.22.22
2026-03-13 07:33:23.734581,4672,Privilege escalation,DC02,user49@domain.local,192.168.11.1
2026-03-14 23:33:23.734581,4624,Suspicious login,DC04,user72@domain.local,192.168.49.58
2026-03-16 21:33:23.734581,4673,Privileged service call,DC02,user88@domain.local,192.168.43.102
2026-03-15 06:33:23.734581,4719,Audit policy change,DC01,user45@domain.local,192.168.26.228
2026-03-13 19:33:23.734581,4624,Suspicious login,DC02,user35@corp.net,192.168.33.242
2026-03-15 20:33:23.734581,5145,Network share access,DC03,user26@domain.local,192.168.19.67
2026-03-13 21:33:23.734581,4624,Suspicious login,DC02,user75@domain.local,192.168.15.64
2026-03-16 22:33:23.734581,4719,Audit policy change,DC03,user63@domain.local,192.168.50.223
2026-03-11 16:33:23.734581,5145,Network share access,DC05,user23@corp.net,192.168.16.51
2026-03-11 04:33:23.734581,4624,Suspicious login,DC02,user9@domain.local,192.168.15.238
2026-03-14 11:33:23.734581,4625,Failed login (brute-force),DC01,user91@domain.local,192.168.16.8
2026-03-13 04:33:23.734581,4625,Failed login (brute-force),DC01,user59@corp.net,192.168.29.71
2026-03-12 12:33:23.734581,4719,Audit policy change,DC01,user87@domain.local,192.168.14.209
2026-03-11 04:33:23.734581,4672,Privilege escalation,DC04,user48@corp.net,192.168.12.205
2026-03-15 11:33:23.734581,4625,Failed login (brute-force),DC03,user60@corp.net,192.168.14.147
2026-03-14 02:33:23.734581,4625,Failed login (brute-force),DC05,user97@corp.net,192.168.47.26
2026-03-14 10:33:23.734581,4625,Failed login (brute-force),DC03,user31@corp.net,192.168.43.4
2026-03-14 23:33:23.734581,4625,Failed login (brute-force),DC04,user44@corp.net,192.168.26.199
2026-03-16 13:33:23.734581,4624,Suspicious login,DC04,user46@corp.net,192.168.46.111
2026-03-12 17:33:23.734581,4674,SID history added,DC02,user77@corp.net,192.168.50.89
2026-03-10 11:33:23.734581,4625,Failed login (brute-force),DC02,user44@corp.net,192.168.37.109
2026-03-16 22:33:23.734581,4648,RunAs explicit credentials,DC05,user1@domain.local,192.168.48.146
2026-03-15 11:33:23.734581,4625,Failed login (brute-force),DC05,user72@corp.net,192.168.22.32
2026-03-11 21:33:23.734581,4624,Suspicious login,DC03,user54@domain.local,192.168.34.184
2026-03-10 15:33:23.734581,4672,Privilege escalation,DC01,user44@corp.net,192.168.19.225
2026-03-13 23:33:23.734581,4625,Failed login (brute-force),DC03,user1@corp.net,192.168.27.113
2026-03-11 15:33:23.734581,4625,Failed login (brute-force),DC04,user77@corp.net,192.168.30.100
2026-03-13 01:33:23.734581,4624,Suspicious login,DC03,user62@domain.local,192.168.18.49
2026-03-17 03:33:23.734581,4719,Audit policy change,DC01,user60@domain.local,192.168.43.10
2026-03-15 17:33:23.734581,4625,Failed login (brute-force),DC03,user16@corp.net,192.168.13.72
2026-03-17 01:33:23.734581,1102,Security log cleared,DC04,user7@corp.net,192.168.22.138
2026-03-16 16:33:23.734581,4625,Failed login (brute-force),DC01,user34@domain.local,192.168.31.5
2026-03-14 02:33:23.734581,4625,Failed login (brute-force),DC04,user15@corp.net,192.168.20.140
2026-03-15 23:33:23.734581,4624,Suspicious login,DC01,user18@corp.net,192.168.12.249
2026-03-17 04:33:23.734581,4648,RunAs explicit credentials,DC05,user13@domain.local,192.168.25.155
2026-03-15 19:33:23.734581,4673,Privileged service call,DC05,user26@domain.local,192.168.24.47
2026-03-16 04:33:23.734581,4719,Audit policy change,DC01,user58@domain.local,192.168.12.145
2026-03-16 18:33:23.734581,4672,Privilege escalation,DC05,user84@corp.net,192.168.46.253
2026-03-11 01:33:23.734581,4625,Failed login (brute-force),DC02,user17@corp.net,192.168.49.211
2026-03-16 03:33:23.734581,4672,Privilege escalation,DC01,user82@domain.local,192.168.36.121
2026-03-15 16:33:23.734581,4719,Audit policy change,DC05,user26@domain.local,192.168.42.180
2026-03-11 06:33:23.734581,4672,Privilege escalation,DC04,user94@corp.net,192.168.16.217
2026-03-11 18:33:23.734581,4625,Failed login (brute-force),DC03,user52@domain.local,192.168.28.210
2026-03-12 20:33:23.734581,4624,Suspicious login,DC04,user66@domain.local,192.168.11.65
2026-03-17 01:33:23.734581,1102,Security log cleared,DC04,user75@corp.net,192.168.21.164
2026-03-12 12:33:23.734581,4624,Suspicious login,DC02,user12@corp.net,192.168.50.11
2026-03-15 11:33:23.734581,4719,Audit policy change,DC01,user51@corp.net,192.168.15.162
2026-03-13 10:33:23.734581,4625,Failed login (brute-force),DC03,user50@domain.local,192.168.36.68
2026-03-16 02:33:23.734581,4719,Audit policy change,DC02,user55@corp.net,192.168.32.112
2026-03-15 03:33:23.734581,4672,Privilege escalation,DC04,user56@corp.net,192.168.26.177
2026-03-14 16:33:23.734581,4625,Failed login (brute-force),DC03,user53@domain.local,192.168.31.142
2026-03-10 16:33:23.734581,4673,Privileged service call,DC02,user89@domain.local,192.168.11.154
2026-03-15 06:33:23.734581,4719,Audit policy change,DC04,user64@corp.net,192.168.48.136
2026-03-13 07:33:23.734581,4625,Failed login (brute-force),DC03,user50@corp.net,192.168.12.174
2026-03-11 06:33:23.734581,4624,Suspicious login,DC04,user53@corp.net,192.168.21.60
